cycles:u,instructions:u,branch-misses:u,cache-misses:u,L1-dcache-load-misses,L1-icache-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,l2_rqsts.code_rd_miss:u,l2_rqsts.demand_data_rd_miss:u,l2_rqsts.all_demand_miss:u,dtlb_load_misses.walk_pending:u,itlb_misses.walk_pending:u,dtlb_store_misses.walk_pending:u,dtlb_load_misses.walk_pending:u,offcore_requests.l3_miss_demand_data_rd:u,ocr.hwpf_l2_rfo.l3_miss:u,ocr.demand_data_rd.l3_miss:u,icache_64b.iftag_miss:u,page-faults:u,IPC,CPI
306088643,98784152,181063,1123529,4819675,21172,108724,257110,558065,15621,21353,1157,28940,461252,477680,76525,79151,520212,76525,1703,33217,3430,34301,168,0.32,3.098560212
309100425,142704157,1128717,168840,2713462,13634,3895,30453,834728,180,35,841,28523,15488,102037,12838,37804,4496,12838,1494,3652,4169,40867,0,0.46,2.166022571
290195430,567864274,165120,730146,537593,24433,2539,904,112964,1808,7254,1117,66583,260499,719789,719895,242207,1116911,719895,83091,127417,356583,123834,1043,1.96,0.51102956
303650649,572341607,367883,1174259,4595609,5355,488,18260,205982,8111,15591,956,27916,271069,541854,534040,150797,465295,534040,5795,152998,187377,30646,280,1.88,0.530540931
307300074,350320814,341882,1327510,8891292,24181,127701,275341,737234,19113,10141,1282,20750,132019,193716,175746,43980,213465,175746,2807,9449,1183,3739,168,1.14,0.877196163
309284891,183530374,682947,475719,2634265,20390,4497,65104,793276,225,45,756,29322,16278,106220,153556,107283,116247,153556,3207,19768,1039,5035,0,0.59,1.685197301
306908901,591735765,111278,21686,63028,18494,2746,2185,163475,4333,14724,4709,105488,133503,407852,1026267,140168,446395,1026267,206264,948814,454280,59982,910,1.93,0.518658697
297257753,732185884,515612,2073632,9324150,14454,28003,73582,179563,265,5470,696,18117,365461,449068,872386,226955,1118374,872386,154303,542904,91833,24134,421,2.46,0.40598673
309135994,98791606,211779,1019599,5089620,14414,89818,264313,573603,15927,20632,1292,21931,460493,584718,1040651,260443,927871,1040651,52814,250230,2800,9120,0,0.32,3.129172675
309052556,136967943,1037777,236821,2614513,14101,3889,30826,870887,175,40,1137,30780,110381,287874,75057,99217,399888,75057,1753,36921,1133,4929,167,0.44,2.256386051
297111219,572656783,178422,610508,262134,18622,2818,801,113457,2154,11558,1825,63391,93658,168351,19170,27539,7816,19170,739,211547,264678,88968,620,1.93,0.518829477
304649110,508370270,320724,1032900,3877422,5418,516,16916,202704,8577,17881,1563,83589,365393,697854,608577,227896,928820,608577,8445,344077,156369,33662,421,1.67,0.599266181
305647888,389516313,358229,1509394,9412735,27150,142176,272560,756068,18445,9501,1531,40251,393202,569560,355844,132322,396880,355844,1391,22025,1265,3927,0,1.27,0.784685719
309112801,213365848,716324,367531,2643035,22390,4321,28502,680691,5870,5303,1545,35646,85087,130657,63623,5085,227761,63623,839,17655,858,4246,168,0.69,1.448745448
308101450,595798600,111923,20333,65509,19541,3093,2428,171922,2683,1372,1471,39962,16189,107137,754636,27080,38735,754636,198725,1008004,432429,46960,804,1.93,0.517123488
308972415,238314573,138814,264386,2149763,7086,78842,222438,278558,13361,30668,2684,94591,418059,558166,928895,135354,118479,928895,106721,662489,149190,22004,519,0.77,1.296489808
304969112,756423337,604912,2528880,14532691,26840,101226,97404,679928,10191,12759,1117,27024,377426,461502,57788,29802,112170,57788,570,3169,162,2881,0,2.48,0.403172532
308260065,328041608,982444,348929,3128248,42716,19201,23534,702726,10348,18116,686,12950,18715,123774,56031,2054,154132,56031,776,13102,989,1954,168,1.06,0.939698067
307911982,603573863,115447,22808,167664,26748,3762,753,548539,370,295,1267,34012,18205,111931,1673742,264388,1795924,1673742,216327,272073,76414,24914,772,1.96,0.510147972
309307389,87209721,57233,113801,827312,1364888,21217,117541,431570,6503,21496,1773,48901,226882,243272,1200977,115047,1322079,1200977,73957,431046,13576,9020,551,0.28,3.5467077
302977644,915777021,673650,2614562,14214495,42942,150408,317504,704039,12657,22091,1423,20099,147236,130085,55846,1897,35237,55846,331,27612,144958,25707,0,3.02,0.330842156
307306935,434042663,686728,1188524,9121693,39778,107529,123997,552483,4299,17118,170,6939,17462,77154,61387,1246,117519,61387,457,5505,494,5711,168,1.41,0.708010897
308185784,558950409,366812,40081,1604468,38891,3286,155,931218,150,65,170,31958,266941,714529,828321,348226,2060426,828321,28372,6889,2047,23541,772,1.81,0.551365164
307257267,296828300,105115,353381,3578742,1490266,111838,198358,674591,8808,28218,1012,25008,408457,656147,414325,216020,722515,414325,11771,112050,782,3720,551,0.97,1.035134679
300828655,617353958,588203,2416068,10830714,44226,137746,275882,665062,14261,12516,716,13414,23924,99710,267927,0,6069,267927,103381,652943,137133,27501,0,2.05,0.487287157
302578645,768176981,795068,2257812,13617622,32983,92135,122812,652343,1528,7179,45,4860,15889,66209,19115,501,93144,19115,338,298688,7183,30493,168,2.54,0.393891841
307526889,391355310,860224,58695,2746481,34275,2326,78,959292,170,906,2358,60318,634716,940654,73639,226373,48725,73639,2047,9643,2780,29191,772,1.27,0.78579971
305846298,643046469,365244,585998,6894209,1624583,48233,168523,528884,5806,21711,1703,33964,226524,187540,1210392,121456,1437816,1210392,74838,452109,17394,43430,559,2.1,0.475620834
309173581,87138373,71712,871881,3922066,14929,77002,251503,506080,13208,22923,1357,19374,144157,100601,31929,807,36057,31929,156,452,3019,32232,0,0.28,3.548076127
303382616,911989005,715092,2537758,16126672,26494,142002,129924,619457,2410,15163,35,7199,16954,74079,62410,970,111136,62410,1721,30399,170220,46553,167,3.01,0.332660388
306296635,411356987,710482,347482,2826895,35412,2238,381,909326,360,295,731,31090,267500,723275,1225520,385457,1783872,1225520,65952,6562,3916,21636,490,1.34,0.744600541
309342073,614077947,126112,276962,2807346,1292119,99261,198083,687910,8863,28388,1087,24457,408035,641484,602100,206350,849409,602100,18399,83591,2779,22755,551,1.99,0.5037505
309065474,262655534,293770,1271424,7605118,23110,125471,279187,660286,14276,12729,591,11176,23609,91650,123172,40453,2437,123172,2749,118109,807,3695,0,0.85,1.176695078
300260776,875430873,795115,2810247,14043047,22191,91493,123171,676390,1377,6793,55,4569,15619,65608,458191,73740,41984,458191,118434,646324,137009,25294,168,2.92,0.342986277
308929944,387212330,860336,51984,2762409,35023,2245,137,962483,200,1422,1998,58670,632843,768355,43954,256012,131279,43954,964,219934,7007,31718,772,1.25,0.797830854
306998114,651207268,390108,729208,6889914,1312411,148778,332461,796669,6464,21118,871,25228,558572,586414,67501,159159,32200,67501,2135,11267,2931,22335,551,2.12,0.471429189
304194647,639398898,497355,2304314,12576489,34470,115967,182326,574426,4680,4650,15,8248,88822,223933,116116,103745,247848,116116,1021,52653,125,1609,0,2.1,0.475750972
301840378,727713865,617312,1989881,9961364,16717,55066,123241,674277,1402,4785,190,16796,18646,86589,609064,93847,617447,609064,105525,573901,99919,23958,168,2.41,0.41477893
308928077,411509460,915292,55769,2997405,38103,2771,84,938552,12861,39371,3170,67201,193248,30415,247437,1227,285743,247437,5887,221484,5468,33422,406,1.33,0.750719259
304590101,672131881,732793,2021846,10848149,704434,134347,248313,746390,11666,30055,3752,60224,123519,162823,97757,19142,30426,97757,2875,7148,3094,11689,776,2.21,0.453170144
303304215,884735722,722124,3016191,13141137,21256,79009,173350,468774,1866,13736,1501,35462,203170,273071,4534,1133,68568,4534,200,413,1565,17495,141,2.92,0.342818999
301226538,497867128,701287,1409222,6452630,12299,2142,29345,881831,575,2127,550,10455,159650,480884,703611,122992,793999,703611,64943,552612,147204,25211,168,1.65,0.605033996
309090106,439656844,959624,59721,3139184,38766,92167,38581,1080548,13176,11016,519,6098,5162,25336,238174,123807,792299,238174,3100,3708,1879,33160,7,1.42,0.703025803
300828887,702604479,888363,2721952,13009935,58400,180069,432676,592919,20722,53981,2834,27413,6502,14044,70050,13173,17446,70050,2706,9435,6846,2491596,1036,2.34,0.428162495
304412959,832748869,622727,2166188,11060013,19369,106728,238929,519998,14507,37594,857,18490,35071,110559,18820,0,294,18820,55857,683764,147958,30078,280,2.74,0.365551933
303900134,336251231,781136,665588,4533665,15408,2784,36021,442271,420,861,260,13331,302584,555930,1170451,134208,785597,1170451,106062,245202,136849,24998,168,1.11,0.903788911
309105166,464890750,988511,63092,2997400,37370,3205,13137,926062,831,3697,0,2329,23043,177689,21261,161585,46287,21261,450,3369,2091,36214,0,1.5,0.664898508
300853297,757805738,476707,1197984,13059006,616830,343686,373308,434100,12304,13074,385,9254,6989,17650,111243,7122,12338,111243,7165,224858,35404,2622256,910,2.52,0.397005831
305146014,895570655,775030,2954842,13757918,45935,104905,297826,673077,11169,28059,1207,29285,214720,250952,29942,5374,138511,29942,144,25,369,10990,421,2.93,0.340728018
300008805,656855856,622610,2576346,12003406,35707,89636,177574,432267,907,1468,10,2540,13310,446983,582150,147339,604741,582150,65788,524654,153598,24804,167,2.19,0.456734613
307472446,366304635,959041,277407,3462543,23545,2742,36867,1038693,1262,3562,15,3457,4570,16613,270549,108086,571326,270549,4703,4622,1860,32778,0,1.19,0.839389996
303819163,572787629,889408,488173,5290176,65287,98882,255354,857415,22720,43408,2791,25663,7347,17292,71166,11030,80428,71166,2968,8694,6563,2458882,620,1.89,0.530422006
301321193,800141930,825165,2893386,12681949,64465,184458,318564,702760,14396,38352,1102,18331,36163,108250,15977,0,338,15977,1240,681399,148166,24944,421,2.66,0.37658468
297538989,759305521,643060,2303608,11457974,18720,51825,108582,297997,310,741,120,12318,300512,557115,1166467,117698,758224,1166467,93647,264602,138950,23029,0,2.55,0.391856744
299968714,345604169,825144,705656,4487934,7739,1835,58990,975250,846,3517,0,2640,18266,90235,16178,154522,321273,16178,444,2824,2957,57708,168,1.15,0.867954559
308546759,460733742,978464,60794,3844301,69277,188536,277626,658305,14073,19123,1974,9375,7503,17894,44508,4679,10178,44508,6138,182352,47324,3259315,902,1.49,0.669685614
298695813,789876915,833605,2653283,12925567,29365,150948,329944,532991,9738,18462,290,7792,13153,2893,569117,870,80990,569117,119550,937815,162979,213960,421,2.64,0.378154884
303002658,642275376,545636,1896674,8020472,11321,18402,22010,147990,4368,14879,786,18942,227140,417289,1242709,185714,676462,1242709,70170,103295,34079,47880,0,2.12,0.471764401
309012203,277769604,719428,357735,3644746,6344,1080,25537,778209,280,1964,125,14343,29641,134332,147351,57703,6843,147351,55371,240235,138723,22081,168,0.9,1.112476666
309277961,496782027,959323,1330946,5706650,78973,217864,279236,451801,2695,285,150,4705,4942,8800,94472,37560,10804,94472,3396,3863,2755,37016,772,1.61,0.622562702
302731711,906586159,668304,3071064,12932301,30424,111531,229902,468482,1714,5096,155,3382,3156,11299,953215,130476,229547,953215,42892,376603,191684,136803,551,2.99,0.33392492
307263091,432873826,348302,957042,3861972,6795,1189,30974,230409,8161,15324,1021,27499,383115,672609,768785,271233,992044,768785,78609,365916,105464,29937,0,1.41,0.709821367
308979582,257699073,1131792,336256,2912168,5208,751,11849,906267,1578,9554,1853,25227,18962,103740,1066872,156707,466270,1066872,85837,317437,51824,10034,168,0.83,1.198993766
301118534,555004439,773180,1811351,5000780,72307,217015,282301,248853,932,325,185,5461,5988,54064,15540,111733,7326,15540,526,3238,2505,39320,772,1.84,0.542551578
304129532,915191792,569624,2342317,11821184,23259,104348,234042,393387,676,1498,0,4399,7608,30197,801790,149655,1322709,801790,165987,720696,260673,34501,551,3.01,0.332312347
309233169,196935059,159861,246196,1975431,7020,65237,189514,313334,13786,22725,1300,32173,416189,800681,691229,146192,890558,691229,67075,578056,135138,21085,0,0.64,1.570229143
309076746,197299748,784673,271451,1858572,3050,1183,74661,614736,2520,13950,3515,38580,435922,519931,501431,124926,731318,501431,38701,130788,1923,7866,168,0.64,1.566533912
279170882,540629288,487078,1794725,4115708,71061,90414,9280,127095,1019,179,1057,32408,17398,94325,18870,36746,9081,18870,494,3062,3037,57892,772,1.94,0.516381351
299574101,888699598,694351,3207555,13607357,33893,109973,221146,487791,2312,4438,593,25998,31536,367627,485856,207695,1318344,485856,49267,218945,156202,689478,559,2.97,0.337092648
305552176,478363085,404989,1115342,4761010,6341,1202,5050,153146,791,2331,766,13519,2154,4246,646284,75008,687940,646284,119496,649403,68441,26624,0,1.57,0.638745308
308962413,261490516,1264862,294471,3193388,4493,1513,14202,660279,10477,18552,1354,26817,353256,550373,1068080,144633,454763,1068080,101019,340179,70628,16656,167,0.85,1.181543475
303491161,533534729,836837,1845978,5221719,82344,248570,339232,741625,1928,10492,1803,23860,24647,90274,17468,53220,7403,17468,607,3094,2342,36232,490,1.76,0.568831127
301372786,902209168,580555,2728315,12729021,39991,118161,248789,418456,914,285,290,5793,5105,7767,553651,99085,1190587,553651,140635,695863,256778,60424,551,2.99,0.334038709
308975087,229422659,192329,403680,2669512,17945,1662,20820,146176,721,2555,0,1698,13871,460354,651204,146500,615015,651204,62772,550023,159508,28255,0,0.74,1.346750527
309215236,210853940,963178,236915,2272611,18377,77235,229056,616488,9874,24191,1187,23643,490971,619444,630140,121466,698487,630140,49570,241232,2455,7396,168,0.68,1.466490197
287440539,542650705,639210,2060457,5179558,74912,145948,74644,677986,2189,9229,1623,29637,13692,89344,14287,29094,7272,14287,582,3219,2486,36228,772,1.89,0.529697163
299142519,839875692,462307,2026448,7724103,56395,54173,51094,165888,927,215,95,1223,14610,308426,360663,133403,1607562,360663,199785,893118,107625,31986,551,2.81,0.356174755
308041421,335377988,266718,690519,5094740,22838,9081,87492,222263,165,235,50,13037,298998,556008,1065437,119994,752855,1065437,91911,416948,53487,13267,0,1.09,0.918490277
306796543,141510441,722400,382211,3887900,22293,77409,215032,457230,10917,18275,1237,25258,557685,621404,127309,114888,616088,127309,1540,45823,2999,5805,168,0.46,2.168013475
284356569,308457172,271925,1471176,2941284,13190,3886,34941,720993,2014,2619,1262,32317,23691,106363,17411,46002,8186,17411,989,3851,4691,99682,406,1.08,0.921867263
289392600,579251770,277443,1441567,1369367,40173,21537,851,111323,1021,290,515,30717,89038,565405,789614,113680,986601,789614,66124,364596,10002,25350,776,2,0.499597265
298689361,657432498,494157,1574507,7699991,13097,7202,28243,137192,621,15477,841,21105,369477,396121,786458,156960,958730,786458,33782,233035,1478,11232,141,2.2,0.45432704
307745035,136583055,231938,1092349,5872046,16851,95154,262164,610931,16833,17757,1372,24458,412924,414948,144159,30332,252325,144159,1509,17135,2468,24848,168,0.44,2.253171413
309231943,137975229,813756,390543,2307968,15494,3776,29464,899500,145,50,666,27011,15526,101096,18883,23756,7164,18883,1177,59265,75203,41708,0,0.45,2.241213479
297488505,559996134,146793,457808,182399,18813,2552,817,113183,2254,11654,1608,94641,335350,709954,654703,173269,853581,654703,12578,431040,281329,149603,1043,1.88,0.531233141
304556914,486218946,303862,872249,3684345,5968,792,23199,196836,8708,16032,1087,30652,355475,620760,258638,134374,382769,258638,61099,479137,208305,56046,280,1.6,0.62637813
305728364,408389895,359813,1696850,9720702,25897,147145,259768,743302,19717,13038,1292,20661,84357,117756,188747,3951,259019,188747,2807,12206,1552,4071,168,1.34,0.748618827
309273048,198259605,696192,463574,2681798,22205,4274,64309,709019,165,60,506,29772,15639,102972,89160,69595,36631,89160,2560,20656,1177,4647,0,0.64,1.559939797
308189614,594779132,111415,19984,63213,19004,2912,2593,181421,4715,14811,5821,101702,137456,399275,973438,143150,446177,973438,211829,974727,433303,45546,910,1.93,0.518158082
296882992,702847854,521215,2108246,8856913,14043,11951,31967,158490,185,5976,701,18262,367429,491962,911469,239810,1050540,911469,92326,464289,89392,26939,421,2.37,0.422400083
305849036,95461699,187938,1067112,4923356,19557,99366,260447,571716,16033,20673,1222,24018,499205,809963,865683,312144,1001251,865683,56327,243331,3051,9202,0,0.31,3.203892652
306353198,135712989,1132058,231317,2666224,16001,5606,32277,838844,195,65,696,32060,17530,150297,89451,68360,481515,89451,1991,33830,1484,4428,167,0.44,2.257360922
293198305,762901220,440860,993781,15918597,1193145,5869,125,482314,1032,300,248,958529,1097997,855037,20230,22506,7691,20230,557,45124,260743,96742,423,2.6,0.384320142
309256933,941839275,488086,37266,18986992,1234653,6452,12,484980,1337,346,470,1057925,1992087,3475322,134596,5034,38658,134596,5240,450,5973,1244633,0,3.05,0.328354254
309211946,944234080,481929,33679,18812981,1222886,7684,18,473353,941,173,272,1050322,2008221,3479705,107269,1402,34082,107269,4889,287,8451,1223561,1,3.05,0.327473825
309113365,611399711,117115,8395,54530,538298,12011,87400,340230,4414,13146,613,864962,2020542,3502685,120364,1327,37341,120364,78588,97940,86945,69577,331,1.98,0.505583106
309074497,163043968,100960,288303,2519906,13258,76071,202432,374099,6535,17223,2428,64251,313293,384819,1160158,110431,1073864,1160158,138612,577616,63517,16860,421,0.53,1.895651221
301956335,879094920,713804,2963146,15267751,26505,125388,121300,787876,18013,20443,2007,27209,239434,313075,32940,5330,68925,32940,500,150,3143,24899,0,2.91,0.343485474
307405600,369164107,855048,342535,3143988,38099,2873,59149,694630,2620,14386,425,7506,27589,118734,60644,1052,144626,60644,382,15477,194,1791,57,1.2,0.832707173
